tag,code,date,dbh,east,north,stems,status07,BA,near_dist,near_east,near_north,utm_east,utm_north
265,PSEUME,13-Dec-06,847,31.9,38.4,1,,0.563451711,8.2,40,40,417735.2838,4096678.907
266,QUERAG,18-Dec-06,70,34.7,47.2,1,,0.003848451,8.9,40,40,417740.2211,4096686.711
267,PSEUME,13-Dec-06,124,25.2,40,1,,0.012076282,5.2,20,40,417729.2074,4096682.152
268,PSEUME,18-Dec-06,320,25.7,44.4,1,,0.080424772,7.2,20,40,417730.8054,4096686.282
269,PSEUME,13-Dec-06,1268,36.7,33.5,1,,1.262782017,7.3,40,40,417738.6864,4096672.951
270,LITHDE,18-Dec-06,39,28.5,47.1,1,,0.001194591,11.1,20,40,417734.1979,4096688.185
271,QUERPA,18-Dec-06,101,26,50.6,1,,0.008011847,11.1,20,60,417732.6658,4096692.204
272,QUERAG,18-Dec-06,401,26.5,49.1,1,,0.12629281,11.2,20,40,417732.7696,4096690.626
273,LITHDE,18-Dec-06,71,29.2,46.3,1,,0.003959192,11.2,20,40,417734.6725,4096687.233
274,ARBUME,13-Dec-06,13,26.4,31.6,1,,0.000132732,10.6,20,40,417728.241,4096673.722
275,QUERAG,18-Dec-06,108,33.5,48.1,1,,0.009160884,10.4,40,40,417739.2882,4096687.886
276,QUERPA,13-Dec-06,18,25.5,39.1,1,,0.000254469,5.5,20,40,417729.2697,4096681.205
277,QUERPA,13-Dec-06,10,25.8,35.1,1,,7.85E-05,7.6,20,40,417728.5469,4096677.26
278,ARBUME,13-Dec-06,13,26.6,33.8,1,,0.000132732,9.1,20,40,417728.9916,4096675.799
279,QUERPA,13-Dec-06,33,26.6,34.1,1,,0.000855299,8.8,20,40,417729.0676,4096676.09
280,QUERPA,13-Dec-06,37,27.8,33.8,1,,0.00107521,10,20,40,417730.1525,4096675.496
281,HETEAR,13-Dec-06,55,25.3,33,8,M,0.006543152,8.7,20,40,417727.5314,4096675.355
283,CORYCO,18-Dec-06,12,25.4,41.8,4,M,0.000517577,5.7,20,40,417729.8567,4096683.843
284,PSEUME,18-Dec-06,125,10.9,64.9,1,,0.012271846,10.3,20,60,417721.6795,4096709.862
285,CORYCO,18-Dec-06,11,22.7,41.8,2,M,0.000248971,3.2,20,40,417727.2448,4096684.526
286,PSEUME,20-Dec-06,12,9.9,68.6,1,,0.000113097,13.1,0,60,417721.6492,4096713.694
287,LITHDE,18-Dec-06,11,23.8,54.3,1,,9.50E-05,6.8,20,60,417731.4745,4096696.34
288,LITHDE,18-Dec-06,78,24.8,53.9,1,,0.004778362,7.8,20,60,417732.3406,4096695.7
289,QUERAG,18-Dec-06,86,25.6,55.2,1,,0.005808805,7.4,20,60,417733.4438,4096696.755
290,QUERAG,18-Dec-06,175,24.7,54.9,1,,0.024052819,7,20,60,417732.4972,4096696.693
291,QUERAG,18-Dec-06,61,25.3,56.3,1,,0.002922467,6.5,20,60,417733.4321,4096697.895
292,PSEUME,18-Dec-06,89,22,58.1,1,,0.006221139,2.8,20,60,417730.6956,4096700.472
293,QUERAG,18-Dec-06,229,25.2,59.6,1,,0.041187065,5.2,20,60,417734.1711,4096701.113
294,PSEUME,18-Dec-06,125,20,59.6,1,,0.012271846,0.4,20,60,417729.1407,4096702.43
295,PSEUME,18-Dec-06,21,20.3,58.7,1,,0.000346361,1.4,20,60,417729.203,4096701.483
296,ARBUME,18-Dec-06,71,20.4,58.3,1,,0.003959192,1.7,20,60,417729.1984,4096701.071
297,QUERAG,18-Dec-06,259,33.4,59.9,1,,0.052685294,6.6,40,60,417742.1798,4096699.326
298,QUERPA,18-Dec-06,210,36.9,59.9,1,,0.034636059,3.1,40,60,417745.5657,4096698.44
299,QUERAG,18-Dec-06,11,35.5,57.3,1,,9.50E-05,5.3,40,60,417743.5529,4096696.279
300,RHAMCA,18-Dec-06,16,34.1,55.8,1,,0.000201062,7.2,40,60,417741.8186,4096695.183
301,PSEUME,18-Dec-06,188,20.5,42.5,2,M,0.049141578,2.5,20,40,417725.2938,4096685.761
302,PSEUME,20-Dec-06,66,11.4,67.1,1,,0.003421194,11.1,20,60,417722.7204,4096711.863
303,COTOFR,18-Dec-06,12,21.8,55.9,2,M,0.000267035,4.5,20,60,417729.9449,4096698.395
304,QUERAG,18-Dec-06,218,32.6,47.7,1,,0.037325262,10.7,40,40,417738.3162,4096687.727
305,TOXIDI,18-Dec-06,10,22.6,53.4,1,,7.85E-05,7.1,20,60,417730.0857,4096695.773
306,TOXIDI,18-Dec-06,27,21.5,54.6,1,,0.000572555,5.6,20,60,417729.3255,4096697.213
307,PSEUME,18-Dec-06,96,21.6,54.9,1,,0.007238229,5.3,20,60,417729.4982,4096697.478
308,LITHDE,18-Dec-06,10,21.7,42.3,1,,7.85E-05,2.9,20,40,417726.404,4096685.263
309,QUERAG,18-Dec-06,13,20.6,57.2,1,,0.000132732,2.9,20,60,417729.1133,4096699.956
310,PSEUME,18-Dec-06,45,20.3,45.1,1,,0.001590431,5.1,20,40,417725.7587,4096688.327
311,RHAMCA,18-Dec-06,16,30.3,53,1,,0.000201062,11.9,40,60,417737.4334,4096693.436
312,COTOFR,18-Dec-06,23,20.3,56.3,8,M,0.002125287,3.7,20,60,417728.5951,4096699.161
313,PSEUME,18-Dec-06,256,20.9,44.6,1,,0.051471854,4.7,20,40,417726.2125,4096687.691
314,TOXIDI,18-Dec-06,15,21.6,54.9,1,,0.000176715,5.4,20,60,417729.4982,4096697.478
315,ARBUME,18-Dec-06,71,20.2,55.9,1,,0.003959192,4.1,20,60,417728.3971,4096698.8
316,PSEUME,18-Dec-06,53,20,45.8,1,,0.002206183,5.8,20,40,417725.6458,4096689.08
317,COTOFR,18-Dec-06,27,19.6,56.5,1,,0.000572555,3.5,20,60,417727.9686,4096699.532
318,CORYCO,18-Dec-06,13,19.8,58.5,1,M,0.000132732,1.5,20,60,417728.6686,4096701.416
319,COTOFR,18-Dec-06,18,30.8,50.1,1,,0.000254469,13.5,40,60,417737.1827,4096690.504
320,RHAMCA,18-Dec-06,25,30.1,53.1,1,,0.000490874,12.1,40,60,417737.2653,4096693.584
321,QUERAG,18-Dec-06,26,32.1,46.7,1,,0.000530929,10.4,40,40,417737.5793,4096686.886
322,LITHDE,20-Dec-06,85,30.6,48.9,1,,0.005674502,12.9,40,40,417736.6853,4096689.394
323,PSEUME,18-Dec-06,51,11.2,65.6,1,,0.002042821,10.4,20,60,417722.147,4096710.463
324,QUERPA,18-Dec-06,244,30.1,52.7,1,,0.046759465,12.3,40,60,417737.164,4096693.197
325,TOXIDI,18-Dec-06,10,20.1,46.6,1,,7.85E-05,6.6,20,40,417725.9451,4096689.828
326,QUERPA,18-Dec-06,17,20.1,46.7,1,,0.00022698,6.7,20,40,417725.9705,4096689.925
327,RHAMCA,18-Dec-06,24,20.1,58.5,1,,0.000452389,1.5,20,60,417728.9588,4096701.34
328,QUERPA,18-Dec-06,14,20.4,46.4,1,,0.000153938,6.5,20,40,417726.1847,4096689.559
329,LONIHI,18-Dec-06,14,20.6,51.9,1,M,0.000153938,8.1,20,60,417727.7711,4096694.829
330,QUERAG,18-Dec-06,267,21.1,44.9,1,,0.05599025,5,20,40,417726.482,4096687.93
331,QUERPA,18-Dec-06,14,29.1,41.8,1,,0.000153938,9.2,20,40,417733.4361,4096682.906
332,ARBUME,18-Dec-06,85,25.6,51.3,1,,0.005674502,10.4,20,60,417732.4561,4096692.982
333,QUERPA,18-Dec-06,68,26.7,51.4,1,,0.003631681,10.9,20,60,417733.5456,4096692.8
334,QUERAG,18-Dec-06,86,27.3,53.7,1,,0.005808805,9.7,20,60,417734.7085,4096694.873
335,RHAMCA,18-Dec-06,22,28.3,56.7,1,,0.000380133,8.9,20,60,417736.4357,4096697.522
336,RHAMCA,18-Dec-06,22,28.3,56.9,1,,0.000380133,8.9,20,60,417736.4863,4096697.716
337,RHAMCA,18-Dec-06,20,28.9,56.8,1,,0.000314159,9.5,20,60,417737.0414,4096697.467
338,RHAMCA,18-Dec-06,23,28.6,56.9,1,,0.000415476,9.1,20,60,417736.7765,4096697.64
339,ARBUME,18-Dec-06,39,28.2,57.9,1,,0.001194591,8.5,20,60,417736.6428,4096698.709
340,QUERPA,18-Dec-06,15,28.8,58.7,1,,0.000176715,8.9,20,60,417737.4259,4096699.331
341,RHAMCA,18-Dec-06,24,29.2,58.5,1,,0.000452389,9.3,20,60,417737.7622,4096699.036
342,RHAMCA,18-Dec-06,17,29.4,58.7,1,,0.00022698,9.5,20,60,417738.0063,4096699.179
343,QUERPA,18-Dec-06,44,31.1,57.4,1,,0.001520531,9.3,40,60,417739.3216,4096697.49
344,RHAMCA,18-Dec-06,18,30,61.3,1,,0.000254469,10.1,20,60,417739.2452,4096701.542
345,RHAMCA,18-Dec-06,48,26.6,59.5,2,M,0.002261947,6.6,20,60,417735.5002,4096700.662
346,RHAMCA,18-Dec-06,15,31.3,55.1,1,,0.000176715,10,40,60,417738.9326,4096695.215
347,RHAMCA,18-Dec-06,36,32.6,55.3,7,M,0.004690398,8.7,40,60,417740.2409,4096695.079
348,RHAMCA,18-Dec-06,15,30.9,56.4,2,M,0.000330653,9.7,40,60,417738.8749,4096696.574
349,PSEUME,18-Dec-06,115,38.9,56.7,1,,0.010386891,3.5,40,60,417746.6901,4096694.838
350,PSEUME,18-Dec-06,210,38.2,53.7,1,,0.034636059,6.5,40,60,417745.2532,4096692.113
351,CORYCO,18-Dec-06,24,36.3,52.4,1,,0.000452389,8.5,40,60,417743.0859,4096691.337
352,CORYCO,18-Dec-06,30,33.3,49.4,13,M,0.00362854,11.6,40,40,417739.4239,4096689.194
353,PSEUME,18-Dec-06,261,40.5,44,1,,0.053502108,4,40,40,417745.0216,4096682.147
355,SEQUSE,14-Dec-06,11,0.1,40.1,1,,9.50E-05,0.2,0,40,417704.951,4096688.605
356,LITHDE,14-Dec-06,18,0.1,43,1,,0.000254469,3,0,40,417705.6854,4096691.411
357,PSEUME,14-Dec-06,262,1.4,44.7,1,,0.053912872,4.9,0,40,417707.3736,4096692.726
358,PSEUME,14-Dec-06,168,1.5,43.3,1,,0.022167078,3.6,0,40,417707.1157,4096691.346
359,RHAMCA,18-Dec-06,90,34.6,45.4,1,,0.006361725,7.6,40,40,417739.6685,4096684.995
360,PSEUME,20-Dec-06,10,9.7,68.6,1,,7.85E-05,13,0,60,417721.4557,4096713.745
361,QUERPA,18-Dec-06,51,33.2,44.5,1,,0.002042821,8.1,40,40,417738.0862,4096684.479
362,QUERPA,18-Dec-06,28,32.7,45.1,1,,0.000615752,8.9,40,40,417737.7545,4096685.186
363,LITHDE,18-Dec-06,31,32.4,44.5,1,,0.000754768,8.9,40,40,417737.3123,4096684.682
364,ARBUME,11-Jan-07,363,5.4,108.6,1,,0.103491131,10.2,0,100,417727.4259,4096753.53
365,SEQUSE,14-Dec-06,10,0.1,40.1,1,L,7.85E-05,0.2,0,40,417704.951,4096688.605
366,PSEUME,14-Dec-06,22,3.7,47.7,1,,0.000380133,8.5,0,40,417710.3583,4096695.046
367,QUERPA,18-Dec-06,10,31.3,54.7,1,,7.85E-05,10.2,40,60,417738.8313,4096694.828
368,PSEUME,18-Dec-06,118,38.3,43.5,1,,0.010935884,3.9,40,40,417742.7667,4096682.22
369,QUERAG,18-Dec-06,28,35.7,43.2,1,,0.000615752,5.4,40,40,417740.1755,4096682.588
370,RHAMCA,18-Dec-06,28,28.4,50.2,1,M,0.000615752,12.9,20,60,417734.8863,4096691.209
371,PSEUME,14-Dec-06,196,0.6,45.4,1,,0.030171856,5.5,0,40,417706.7769,4096693.606
372,PSEUME,14-Dec-06,365,1,49,1,,0.10463467,9.1,0,40,417708.0756,4096696.987
374,PSEUME,14-Dec-06,109,4.6,49.4,1,,0.009331316,10.5,0,40,417711.6595,4096696.462
375,PSEUME,14-Dec-06,18,4.4,50.6,1,,0.000254469,10.4,0,60,417711.7699,4096697.674
376,PSEUME,14-Dec-06,15,4.8,51.6,1,,0.000176715,9.7,0,60,417712.4102,4096698.54
377,PSEUME,14-Dec-06,114,2.6,52.4,1,,0.010207035,8,0,60,417710.4845,4096699.871
378,PSEUME,14-Dec-06,110,2.5,51.7,1,,0.009503318,8.7,0,60,417710.2105,4096699.219
379,PSEUME,14-Dec-06,36,2.3,53.4,1,,0.001017876,7,0,60,417710.4475,4096700.914
380,PSEUME,14-Dec-06,19,1.7,54.9,1,,0.000283529,5.4,0,60,417710.2469,4096702.518
381,PSEUME,14-Dec-06,100,0.7,56.1,1,,0.007853982,4,0,60,417709.5834,4096703.932
382,PSEUME,14-Dec-06,19,1.7,56.8,1,,0.000283529,3.6,0,60,417710.7281,4096704.356
383,QUERAG,11-Jan-07,297,9,103.9,1,,0.069279187,9.8,0,100,417729.7183,4096748.071
384,PSEUME,14-Dec-06,13,2.7,55.9,1,,0.000132732,5,0,60,417711.4676,4096703.232
385,PSEUME,14-Dec-06,11,2.8,55.4,1,,9.50E-05,5.4,0,60,417711.4377,4096702.723
386,PSEUME,14-Dec-06,13,2.9,55.6,1,,0.000132732,5.3,0,60,417711.5851,4096702.891
387,PSEUME,14-Dec-06,39,5.9,49.6,1,,0.001194591,11.2,0,40,417712.9678,4096696.327
388,PSEUME,14-Dec-06,14,6.4,49.6,1,,0.000153938,11.5,0,40,417713.4515,4096696.2
389,PSEUME,14-Dec-06,116,6.4,48.8,1,,0.010568318,10.8,0,40,417713.2489,4096695.426
390,PSEUME,14-Dec-06,23,7.2,48.5,1,,0.000415476,11.2,0,40,417713.9468,4096694.933
391,PSEUME,14-Dec-06,21,6.4,48,1,,0.000346361,10.2,0,40,417713.0463,4096694.652
392,PSEUME,14-Dec-06,15,6.6,47.7,1,,0.000176715,10.2,0,40,417713.1638,4096694.311
393,SEQUSE,14-Dec-06,15,4.3,47.3,1,,0.000176715,8.5,0,40,417710.8375,4096694.507
395,PSEUME,14-Dec-06,168,4.9,41,1,,0.022167078,5,0,40,417709.8224,4096688.26
396,PSEUME,14-Dec-06,147,7.9,39.5,1,M,0.016971669,7.9,0,40,417712.3448,4096686.049
397,PSEUME,14-Dec-06,51,6.1,44,1,,0.002042821,7.3,0,40,417711.7431,4096690.859
399,PSEUME,14-Dec-06,226,6.9,45.4,1,,0.040114997,8.7,0,40,417712.8715,4096692.01
400,PSEUME,14-Dec-06,46,6.8,46.3,1,,0.001661903,9.2,0,40,417713.0027,4096692.906
401,PSEUME,14-Dec-06,16,7.8,47.6,1,,0.000201062,10.9,0,40,417714.2994,4096693.911
402,PSEUME,14-Dec-06,88,8.2,46.4,1,,0.006082123,10.4,0,40,417714.3824,4096692.649
403,PSEUME,14-Dec-06,48,8.9,46.1,1,,0.001809557,10.8,0,40,417714.9836,4096692.181
404,PSEUME,14-Dec-06,66,10.1,45,1,,0.003421194,11.1,20,40,417715.8659,4096690.813
405,PSEUME,14-Dec-06,42,10.4,44.3,1,,0.001385442,10.5,20,40,417715.9789,4096690.06
406,PSEUME,14-Dec-06,12,10.3,43.8,1,,0.000113097,10.4,20,40,417715.7555,4096689.601
407,PSEUME,14-Dec-06,13,10.5,43.9,1,,0.000132732,10.3,20,40,417715.9743,4096689.648
408,PSEUME,14-Dec-06,90,11,44.2,1,,0.006361725,9.9,20,40,417716.534,4096689.811
409,PSEUME,14-Dec-06,60,10.4,43.7,1,,0.002827433,10.3,20,40,417715.8269,4096689.479
410,PSEUME,14-Dec-06,40,10.4,43.4,1,,0.001256637,10.2,20,40,417715.7509,4096689.189
411,SEQUSE,14-Dec-06,69,12.7,41.6,1,,0.003739281,7.4,20,40,417717.5201,4096686.865
412,PSEUME,14-Dec-06,49,10.3,41.7,1,,0.001885741,9.9,20,40,417715.2237,4096687.57
413,PSEUME,14-Dec-06,45,11.9,40.4,1,,0.001590431,8.1,20,40,417716.4423,4096685.907
414,PSEUME,14-Dec-06,10,10.2,42.3,1,,7.85E-05,10.1,20,40,417715.2789,4096688.176
415,PSEUME,14-Dec-06,210,8.1,44.5,1,,0.034636059,9.3,0,40,417713.8045,4096690.836
416,PSEUME,14-Dec-06,37,9.7,42.1,1,,0.00107521,9.9,0,40,417714.7445,4096688.109
417,PSEUME,14-Dec-06,108,2.4,40.5,1,,0.009160884,2.5,0,40,417707.2773,4096688.41
418,PSEUME,14-Dec-06,111,12,40.2,1,,0.009676891,8,20,40,417716.4884,4096685.688
419,SEQUSE,14-Dec-06,109,13.6,40.9,1,,0.009331316,6.5,20,40,417718.2135,4096685.96
420,PSEUME,14-Dec-06,57,18.6,42.6,1,,0.002551759,3,20,40,417723.481,4096686.339
421,SEQUSE,14-Dec-06,12,17,44.4,1,,0.000113097,5.3,20,40,417722.389,4096688.485
422,PSEUME,14-Dec-06,73,12.8,45.5,1,,0.004185387,9.1,20,40,417718.6045,4096690.613
423,PSEUME,14-Dec-06,23,12.5,46.2,1,,0.000415476,9.7,20,40,417718.4916,4096691.366
424,SEQUSE,14-Dec-06,17,13.9,46,1,,0.00022698,8.6,20,40,417719.7953,4096690.818
425,SEQUSE,14-Dec-06,11,13.3,47.1,1,,9.50E-05,9.8,20,40,417719.4934,4096692.034
426,PSEUME,14-Dec-06,68,14.9,46.3,1,,0.003631681,8.1,20,40,417720.8387,4096690.855
427,PSEUME,14-Dec-06,98,15.2,46.9,1,,0.007542964,8.4,20,40,417721.2808,4096691.359
428,PSEUME,14-Dec-06,56,14.2,47.7,1,,0.002463009,9.7,20,40,417720.516,4096692.387
429,PSEUME,14-Dec-06,13,12.8,47.8,1,,0.000132732,10.6,20,40,417719.187,4096692.838
430,PSEUME,14-Dec-06,27,12.3,47.5,1,,0.000572555,10.7,20,40,417718.6273,4096692.674
431,PSEUME,14-Dec-06,14,11.3,47.3,1,,0.000153938,11.4,20,40,417717.6093,4096692.734
432,PSEUME,14-Dec-06,28,10.9,47.5,1,,0.000615752,11.8,20,40,417717.273,4096693.029
433,PSEUME,14-Dec-06,30,12,47.4,1,,0.000706858,10.9,20,40,417718.3118,4096692.654
434,PSEUME,14-Dec-06,22,12.4,48.5,1,,0.000380133,11.4,20,40,417718.9773,4096693.616
435,PSEUME,14-Dec-06,46,12.8,48.5,1,,0.001661903,11.1,20,40,417719.3643,4096693.515
436,PSEUME,14-Dec-06,12,12.1,48.9,1,,0.000113097,11.9,20,40,417718.7884,4096694.079
437,PSEUME,14-Dec-06,26,13.4,52.9,1,,0.000530929,9.7,20,60,417721.059,4096697.62
438,PSEUME,14-Dec-06,13,12.8,47.8,1,,0.000132732,10.6,20,40,417719.187,4096692.838
440,PSEUME,14-Dec-06,58,11.2,48.1,1,,0.002642079,12,20,40,417717.7151,4096693.533
441,PSEUME,14-Dec-06,19,10.2,48.2,1,,0.000283529,12.7,20,40,417716.7731,4096693.883
442,PSEUME,14-Dec-06,17,9.9,49.6,1,,0.00022698,13.8,0,40,417716.8374,4096695.314
443,PSEUME,14-Dec-06,44,9.2,49.9,1,,0.001520531,13.5,0,40,417716.2362,4096695.781
444,PSEUME,14-Dec-06,90,8.5,51.4,1,,0.006361725,12.1,0,60,417715.9389,4096697.41
445,PSEUME,14-Dec-06,146,7.5,53,1,,0.016741547,10.2,0,60,417715.3767,4096699.211
446,PSEUME,14-Dec-06,22,6.4,54.9,1,,0.000380133,8.2,0,60,417714.7937,4096701.327
447,PSEUME,14-Dec-06,29,5.5,56,1,,0.00066052,6.8,0,60,417714.2016,4096702.619
448,PSEUME,14-Dec-06,10,7.9,58.1,1,,7.85E-05,8.1,0,60,417717.0552,4096704.043
450,PSEUME,14-Dec-06,26,8.7,54,1,,0.000530929,10.6,0,60,417716.7908,4096699.874
451,TOXIDI,13-Dec-06,12,29.1,7.7,1,,0.000113097,11.9,20,0,417724.8002,4096649.917
452,PSEUME,14-Dec-06,29,9.8,53.4,1,,0.00066052,11.8,0,60,417717.703,4096699.015
453,PSEUME,14-Dec-06,16,14,51.3,1,,0.000201062,10.5,20,60,417721.2343,4096695.92
454,PSEUME,14-Dec-06,43,8.8,51.9,1,,0.001452201,12,0,60,417716.3557,4096697.817
455,PSEUME,14-Dec-06,62,10.9,50.4,1,,0.003019071,13.2,20,60,417718.0074,4096695.834
456,PSEUME,14-Dec-06,22,9.1,53.6,1,,0.000380133,11.1,0,60,417717.0765,4096699.386
457,PSEUME,14-Dec-06,17,20,47,1,,0.00022698,7,20,40,417725.9497,4096690.241
458,PSEUME,14-Dec-06,70,12,49.6,1,,0.003848451,12.5,20,40,417718.8689,4096694.782
459,PSEUME,14-Dec-06,10,12.6,49.6,1,,7.85E-05,12.1,20,40,417719.4494,4096694.63
460,PSEUME,14-Dec-06,81,12,50.2,1,,0.005152997,12.7,20,60,417719.0209,4096695.362
461,PSEUME,14-Dec-06,40,11,50.7,1,,0.001256637,13,20,60,417718.1801,4096696.099
462,PSEUME,14-Dec-06,35,13.1,49.2,1,,0.000962113,11.5,20,40,417719.8318,4096694.116
464,PSEUME,14-Dec-06,154,14.1,49.2,1,,0.018626503,10.9,20,40,417720.7992,4096693.863
465,MORECA,14-Dec-06,15,16,59.9,1,,0.000176715,4,20,60,417725.347,4096703.733
466,QUERAG,14-Dec-06,18,18.5,52.6,1,,0.000254469,7.6,20,60,417725.9168,4096696.038
468,LONIHI,21-Dec-06,21,26.3,74.6,1,,0.000346361,8.3,20,80,417739.0341,4096715.345
469,PSEUME,20-Dec-06,18,9.2,68.3,1,,0.000254469,12.4,0,60,417720.896,4096713.581
470,QUERAG,20-Dec-06,12,18.7,53.2,1,,0.000113097,7,20,60,417726.2622,4096696.568
471,PSEUME,20-Dec-06,34,15.3,50.3,1,,0.00090792,10.8,20,60,417722.2386,4096694.623
472,PSEUME,20-Dec-06,391,15.9,57.2,1,,0.120072457,4.9,20,60,417724.5665,4096701.146
473,PSEUME,20-Dec-06,232,16.8,56,1,,0.042273271,5.1,20,60,417725.1333,4096699.758
474,PSEUME,20-Dec-06,14,15.3,50.6,1,,0.000153938,10.5,20,60,417722.3146,4096694.914
475,SEQUSE,20-Dec-06,336,17.5,47.7,1,,0.088668311,8.1,20,40,417723.7085,4096691.551
476,PSEUME,20-Dec-06,213,19.6,56.1,1,,0.035632729,4,20,60,417727.8673,4096699.145
477,QUERPA,20-Dec-06,82,15.8,56,1,,0.005281017,5.8,20,60,417724.1659,4096700.011
478,ARBUME,20-Dec-06,41,15.2,55.6,1,,0.001320254,6.5,20,60,417723.4841,4096699.776
479,PSEUME,20-Dec-06,42,16.4,55.7,1,,0.001385442,5.6,20,60,417724.6703,4096699.569
480,COTOFR,20-Dec-06,27,15.7,55,1,,0.000572555,6.6,20,60,417723.8159,4096699.069
481,ARBUME,20-Dec-06,65,16,53,1,,0.003318307,8.1,20,60,417723.5996,4096697.058
482,TOXIDI,20-Dec-06,20,12.3,59.3,1,,0.000314159,7.7,20,60,417721.6157,4096704.09
483,ARBUME,20-Dec-06,36,12.5,54.5,1,,0.001017876,9.3,20,60,417720.5936,4096699.395
484,PSEUME,20-Dec-06,125,19.7,59,1,,0.012271846,1.1,20,60,417728.6985,4096701.925
485,PSEUME,20-Dec-06,142,19,59.4,1,,0.015836769,1.2,20,60,417728.1226,4096702.49
486,LITHDE,20-Dec-06,59,14.2,56,1,,0.002733971,7.1,20,60,417722.618,4096700.416
487,PSEUME,20-Dec-06,18,12.5,50.4,1,,0.000254469,12.2,20,60,417719.5552,4096695.429
488,PSEUME,20-Dec-06,33,13.2,50.5,1,,0.000855299,11.7,20,60,417720.2577,4096695.349
489,PSEUME,20-Dec-06,62,12.4,51.6,1,,0.003019071,11.3,20,60,417719.7624,4096696.615
490,PSEUME,20-Dec-06,10,10.7,52.8,1,,7.85E-05,11.8,20,60,417718.4217,4096698.207
491,PSEUME,20-Dec-06,10,12.8,52,1,,7.85E-05,10.7,20,60,417720.2507,4096696.901
492,PSEUME,20-Dec-06,17,14.7,47.6,1,,0.00022698,9.2,20,40,417720.9744,4096692.163
493,PSEUME,20-Dec-06,18,12.2,50.9,1,,0.000254469,12,20,60,417719.3916,4096695.989
494,QUERAG,20-Dec-06,24,12,58.4,1,,0.000452389,8.1,20,60,417721.0976,4096703.295
495,RHAMCA,20-Dec-06,15,12,59.3,1,,0.000176715,8.1,20,60,417721.3255,4096704.166
496,PSEUME,20-Dec-06,27,11.2,53.7,1,,0.000572555,10.8,20,60,417719.1333,4096698.951
497,PSEUME,20-Dec-06,12,13.7,50.3,1,,0.000113097,11.5,20,60,417720.6908,4096695.028
498,PSEUME,20-Dec-06,18,12.9,51,1,,0.000254469,11.5,20,60,417720.0941,4096695.908
499,ARBUME,20-Dec-06,126,11.4,59.6,1,,0.012468981,8.7,20,60,417720.821,4096704.608
500,PSEUME,20-Dec-06,17,13.4,50.5,1,,0.00022698,11.6,20,60,417720.4512,4096695.298
501,CORYCO,14-Dec-06,17,18.8,57.7,1,,0.00022698,2.6,20,60,417727.4986,4096700.896
502,TOXIDI,14-Dec-06,13,18.8,56.3,1,,0.000132732,3.9,20,60,417727.144,4096699.541
503,PSEUME,14-Dec-06,85,14.6,51.7,1,,0.005674502,9.9,20,60,417721.916,4096696.155
504,TOXIDI,14-Dec-06,12,14.4,52.2,1,,0.000113097,9.6,20,60,417721.8492,4096696.689
505,ARBUME,14-Dec-06,35,15.3,52.1,1,,0.000962113,9.2,20,60,417722.6945,4096696.365
506,LITHDE,14-Dec-06,14,15,52.5,1,,0.000153938,9,20,60,417722.5056,4096696.828
507,QUERPA,14-Dec-06,25,13.9,54,1,,0.000490874,8.5,20,60,417721.8213,4096698.557
508,ARBUME,14-Dec-06,14,13,53.8,1,,0.000153938,9.4,20,60,417720.9,4096698.592
509,PSEUME,14-Dec-06,317,1.7,52.6,1,,0.078923876,7.6,0,60,417709.6645,4096700.293
510,PSEUME,20-Dec-06,113,11.3,60.9,1,,0.010028749,8.7,20,60,417721.0535,4096705.891
511,PSEUME,20-Dec-06,17,3.3,68.9,1,,0.00022698,9.5,0,60,417715.3403,4096715.656
512,PSEUME,20-Dec-06,80,11.7,63.2,1,,0.005026548,8.9,20,60,417722.0229,4096708.014
513,TOXIDI,20-Dec-06,12,11.6,63.9,1,,0.000113097,9.2,20,60,417722.1035,4096708.717
514,PSEUME,20-Dec-06,147,12.7,63.9,1,,0.016971669,8.3,20,60,417723.1676,4096708.438
515,PSEUME,20-Dec-06,16,6.6,69.1,1,,0.000201062,11.2,0,60,417718.5834,4096715.014
516,PSEUME,20-Dec-06,13,5.5,69.1,1,,0.000132732,10.6,0,60,417717.5192,4096715.292
517,PSEUME,20-Dec-06,14,5.1,68.8,1,,0.000153938,10.2,0,60,417717.0563,4096715.103
518,PSEUME,20-Dec-06,10,5.1,68.4,1,,7.85E-05,9.9,0,60,417716.955,4096714.716
519,PSEUME,20-Dec-06,11,4.7,68.1,1,,9.50E-05,9.4,0,60,417716.4921,4096714.527
520,BACCPI,20-Dec-06,16,4.3,68.9,5,M,0.000566272,9.9,0,60,417716.3077,4096715.403
521,PSEUME,20-Dec-06,16,5,68.8,1,,0.000201062,10.2,0,60,417716.9596,4096715.129
522,BACCPI,20-Dec-06,22,1.8,68.1,2,M,0.001185166,8.3,0,60,417713.6866,4096715.262
523,BACCPI,20-Dec-06,20,0.9,68.3,3,M,0.001008451,8.4,0,60,417712.8666,4096715.683
524,LITHDE,11-Jan-07,131,12.6,101.4,1,,0.013478218,7.5,20,100,417732.5678,4096744.741
525,BACCPI,20-Dec-06,11,1,69.9,2,M,0.000211272,9.9,0,60,417713.3685,4096717.206
526,BACCPI,20-Dec-06,25,1.3,69.7,4,M,0.002176338,9.8,0,60,417713.6081,4096716.936
527,BACCPI,20-Dec-06,42,0,70.2,1,,0.001385442,9.8,0,80,417712.4771,4096717.749
528,BACCPI,20-Dec-06,29,0.1,69.9,1,,0.00066052,9.9,0,60,417712.4979,4096717.434
